productId,name,price,description,stockQuantity,categoryId,categoryName,storeId,imageUrls,averageRating,totalReviews
260,Bow Mug,350,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/90aa4472-0fab-4f5e-97e2-84ee7b71b401.jpg'],0.0,0
261,Bow Mug,380,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/fcfd56c1-0fce-41be-af54-7e4592999d27.jpg'],0.0,0
262,Bow Mug,380,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/5e5367cb-9cae-4b6c-9d22-053bce2fd560.jpg'],0.0,0
263,Bow Mug,400,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/ad671286-895b-46ae-9443-efeff54de2cb.jpg'],0.0,0
264,Bow Mug,400,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/f09e3f06-525c-4b2e-b51e-cc7f7387b797.jpg'],0.0,0
265,Bow Mug,380,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/93d0edde-c5e9-4157-b969-b5d91a426a4c.jpg'],0.0,0
266,Bow Mug,400,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/53fa2a6d-6d34-4ab0-be8c-8176103d42df.jpg'],0.0,0
267,Bow Mug,400,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/7d8a7e70-1cc1-474c-b1d7-312f3a44a3e2.jpg'],0.0,0
268,Bow Mug,450,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/eb0b1017-7d46-4942-b1b0-6c94fa2288be.jpg'],0.0,0
269,Pumpkin Mug,300,A cozy autumn-inspired mug shaped like a cute pumpkin — perfect for warm drinks and seasonal vibes.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/298bfcd7-fbc5-4933-bd3a-179a287b5c1d.jpg'],0.0,0
270,Strawberry Mug ,300,"A sweet and playful mug designed like a juicy strawberry. Bright, fresh, and full of charm.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/b4b0295c-7752-4363-a3b0-f9abae8398ce.jpg'],0.0,0
271,Strawberry Mug ,400,"A sweet and playful mug designed like a juicy strawberry. Bright, fresh, and full of charm.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/287b0ff9-a2c8-4f95-b2bf-52edaf2b2356.jpg'],0.0,0
272,Strawberry Mug ,400,"A sweet and playful mug designed like a juicy strawberry. Bright, fresh, and full of charm.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/4d43169c-3b36-45b3-a030-e71ea12805ff.jpg'],0.0,0
273,Cherry Mug,400,A fun and fruity mug with cherry details — made to add a splash of joy to your sips.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/43184150-0023-42a8-9084-1319e84eab2e.jpg'],0.0,0
274,Cloud Mug,380,A dreamy mug with soft cloud designs — made for relaxing moments and cozy drinks.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/6960ad99-4aa1-4082-902d-c0d07b4bf91b.jpg'],0.0,0
275,Cloud Mug,350,A dreamy mug with soft cloud designs — made for relaxing moments and cozy drinks.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/b7a53458-aade-4857-bc35-1a4d65666f19.jpg'],0.0,0
276,Chick Mug ,300,An adorable chick-shaped mug that brings a touch of cuteness to your mornings. Perfect for kids and the young at heart.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/79375e5c-e13e-40e4-af69-8789f1ada1c5.jpg'],0.0,0
277,Chick Mug ,350,An adorable chick-shaped mug that brings a touch of cuteness to your mornings. Perfect for kids and the young at heart.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/60af57bd-74af-4e5d-8498-32650682f6ac.jpg'],0.0,0
278,Chick Mug ,330,An adorable chick-shaped mug that brings a touch of cuteness to your mornings. Perfect for kids and the young at heart.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/4047ded4-933e-4888-8259-70c7079204ce.jpg'],0.0,0
279,Strawberry Mug ,350,"A sweet and playful mug designed like a juicy strawberry. Bright, fresh, and full of charm.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/552a9484-9029-427d-8402-22a179de251f.jpg'],0.0,0
280,Sunflower Mug,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/3a8cd830-669c-4034-9b32-35b361ee539a.jpg'],0.0,0
281,Teddy Bear Mug ,350,"A cozy mug with an adorable teddy bear design — soft, sweet, and filled with comfort.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/778ffb75-661a-4409-a5de-1476e103e2a6.jpg'],0.0,0
282,Teddy Bear Mug ,380,"A cozy mug with an adorable teddy bear design — soft, sweet, and filled with comfort.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/1b54e411-eded-4e3e-b5c6-4f36f9084597.jpg'],0.0,0
283,Teddy Bear Mug ,300,"A cozy mug with an adorable teddy bear design — soft, sweet, and filled with comfort.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/64d3ca9a-c04c-4968-b8e2-b8dfe0d1d08b.jpg'],0.0,0
284,Plain Mug ,250,"A simple and classic mug with a clean design — perfect for everyday use, personal customization, or a minimalist touch.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/1a7f890a-deac-449c-8398-d25465487fb1.jpg'],0.0,0
285,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/dd6e1c6c-91db-482b-8597-1cdd797b19cd.jpg'],0.0,0
286,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/3ada4b94-6ef0-4e95-9517-7141baa8fe23.jpg'],0.0,0
287,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/f058f657-7432-4495-85a1-1db7cb479c46.jpg'],0.0,0
288,Cartoon Character Mug,360,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/254c7404-a5fa-4239-b61a-7d60ad1495c6.jpg'],0.0,0
289,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/4aea313c-13e6-4d3b-adb2-51de57d9cda8.jpg'],0.0,0
290,Cartoon Character Mug,300,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/3d43cbf7-0a97-4865-ad71-ba1bf355e8e1.jpg'],0.0,0
291,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/a0675547-6c78-4fcc-ba39-e1ba30e88e4a.jpg'],0.0,0
293,Cartoon Character Mug,350,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/cf7e381d-0215-4fea-8fd0-9267bbf2649f.jpg'],0.0,0
294,Plain Mug ,300,"A simple and classic mug with a clean design — perfect for everyday use, personal customization, or a minimalist touch.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/ae018ded-a01f-4564-a945-aa0cf687973a.jpg'],0.0,0
295,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/1e6a3918-70b4-4ac8-9fd8-43116919bc34.jpg'],0.0,0
296,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/0f6187d8-c525-4013-894d-6f94daa84d6f.jpg'],0.0,0
297,Mug with Flowers,380,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/d7bd2842-345c-4062-b3cb-05be98cb26a9.jpg'],0.0,0
298,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/cc7e58e6-c539-49bc-944c-81b3ff47abfa.jpg'],0.0,0
299,Mug with Flowers,380,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/e4af112a-617d-4d2f-ac5b-f01c34ba24f4.jpg'],0.0,0
300,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/10c6d435-4760-467a-b475-e38d2b0a8f5b.jpg'],0.0,0
301,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/4e60bf23-9822-4d0b-954f-42cd33e95df5.jpg'],0.0,0
302,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/cf0cfbdb-b803-4b54-add8-3968f60abdf1.jpg'],0.0,0
303,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/e5a8a23e-cfb7-4705-8854-339242323b74.jpg'],0.0,0
304,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/04443351-0206-4e02-a7c9-0ad641c8ee5c.jpg'],0.0,0
305,Mug with Flowers,350,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/1e222198-0fc1-4ff9-97c0-5091dc20865e.jpg'],0.0,0
306,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/8adf2255-11aa-4ced-ada5-682410b06243.jpg'],0.0,0
307,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/7c5795b2-da56-445b-8314-1a4323c66ae3.jpg'],0.0,0
308,Mug with Flowers,360,A charming mug adorned with handcrafted floral details — the perfect gift for flower lovers and cozy mornings.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/1cfe2b02-707e-4d34-a905-afd423b35150.jpg'],0.0,0
309,Cloud Mug,360,A dreamy mug with soft cloud designs — made for relaxing moments and cozy drinks.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/20d523ed-1ab4-4327-8673-846173a1ec2e.jpg'],0.0,0
310,Bow Mug,380,A playful and elegant mug topped with a cute bow detail — a perfect blend of charm and style.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/120ed9c1-53b7-4d24-8e74-4ac75e11bb6e.jpg'],0.0,0
311,Cartoon Character Mug,300,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/51e86a52-3a5b-4914-aaab-30c71d6d397b.jpg'],0.0,0
312,Cartoon Character Mug,330,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/7425a40a-54ce-41c6-bf19-739efed9da17.jpg'],0.0,0
313,Cartoon Character Mug,360,"A fun and creative mug featuring hand-drawn cartoon characters. Playful, unique, and full of personality — great for kids and anyone young at heart.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/e881db56-bd79-4882-83fa-5f6803fb9598.jpg'],0.0,0
314,Cactus Mug ,350,"A quirky and fresh mug inspired by cacti — perfect for plant lovers and those with a bold, fun style.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/64e957eb-9d59-4156-b097-f231ad8469b9.jpg'],0.0,0
315,Watermelon Mug ,360,A juicy and vibrant mug that looks just like a slice of watermelon. Brighten your drink time with fruity fun.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/6f92ad0e-80bc-41b7-9681-fd278dc871ef.jpg'],0.0,0
316,Orange Mug,350,"A citrusy and cheerful mug designed with sweet orange vibes — fresh, colorful, and full of zest.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/4738f721-b8a1-41f0-b250-da9d6172a7d5.jpg'],0.0,0
317,Cookie Mug ,300,"A cozy, dessert-inspired mug with cookie designs — perfect for pairing with your favorite hot drink and a real cookie on the side!",0,10,Mugs,0,['https://shopyapi.runasp.net/images/b1428243-11ad-4343-9572-6f8844885463.jpg'],0.0,0
318,Patterned Mug ,360,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/4daa9721-d2c9-4d1e-bb20-092637864906.jpg'],0.0,0
319,Patterned Mug ,300,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/07ce03b9-4185-4775-a848-48889261b956.jpg'],0.0,0
320,Patterned Mug ,350,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/6c3a1d73-13a3-439b-858f-543815cf039c.jpg'],0.0,0
321,Patterned Mug ,300,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/4c22a11b-a362-40ce-9792-615dbaee1f45.jpg'],0.0,0
322,Patterned Mug ,360,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/8ce23b5d-301f-4f94-ad64-87f626859f94.jpg'],0.0,0
323,Patterned Mug ,300,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/68077348-c8eb-481f-8efe-3a02b0626244.jpg'],0.0,0
324,Patterned Mug ,350,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/2ef4f4c7-8222-42d7-bd23-d28b492af4ce.jpg'],0.0,0
325,Patterned Mug ,350,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/c201f261-7bd5-4f22-80cc-37759702f716.jpg'],0.0,0
326,Patterned Mug ,350,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/604d24b5-f2a6-466d-adc5-9d779b6d8551.jpg'],0.0,0
327,Patterned Mug ,360,A stylish mug decorated with playful and artistic patterns — ideal for creative souls and lovers of unique designs.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/57ba2604-4532-4071-86ba-996fad205854.jpg'],0.0,0
328,Cloud Mug,380,A dreamy mug with soft cloud designs — made for relaxing moments and cozy drinks.,0,10,Mugs,0,['https://shopyapi.runasp.net/images/7dfbd8b9-0145-44c3-a8e2-052f501d2870.jpg'],0.0,0
329,Letter Mug,360,"A personalized mug featuring alphabet letters — great as a gift, or to add your own initial for a special touch.",0,10,Mugs,0,['https://shopyapi.runasp.net/images/d0a05bca-7f8d-44d2-8f4e-62b5b418c73b.jpg'],0.0,0
330,Cake Candle,200,A sweet candle shaped like a mini cake — perfect for birthdays or simply to add a touch of fun to your space.,0,9,Candels,0,['https://shopyapi.runasp.net/images/b0b9ea5d-c498-42b7-b9c1-20130098310b.jpg'],0.0,0
331,Small Seashell Candle,150,A delicate seashell-shaped candle that brings coastal charm and soft elegance to any room.,0,9,Candels,0,['https://shopyapi.runasp.net/images/53c40cf1-2b91-43e4-b700-27c933dd9d62.jpg'],0.0,0
332,Small Seashell Candle,150,A delicate seashell-shaped candle that brings coastal charm and soft elegance to any room.,0,9,Candels,0,['https://shopyapi.runasp.net/images/3b70bfd2-993c-4dcd-abea-a28a592a050d.jpg'],0.0,0
333,Large Seashell Candle,250,"A bold and beautiful seashell candle, perfect as a decorative piece with a beachy, calming vibe.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9f475865-25d6-466c-b9d0-471e9ebc2b99.jpg'],0.0,0
334,Rainbow Candle ,300,"A colorful and playful candle shaped like a rainbow — cheerful, bright, and perfect for gifting or display.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0b25daba-2000-44a5-a81c-fd2b79cbd350.jpg'],0.0,0
335,Rainbow Candle,330,"A colorful and playful candle shaped like a rainbow — cheerful, bright, and perfect for gifting or display.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0ee2a013-306f-40b7-bb96-7ef614449b27.jpg'],0.0,0
336,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/a9579980-bf35-46df-8cdd-5290eb8e0d8a.jpg'],0.0,0
337,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/e0921893-96a6-4e16-b3ee-1d8bdb581676.jpg'],0.0,0
338,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/b710a9dc-cb7b-4ff0-8d2c-3a61dac20412.jpg'],0.0,0
339,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9ebbf591-76e1-4864-8722-2a30954db527.jpg'],0.0,0
340,Rose Candle,100,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/351460fd-571e-4f1b-b56b-aa1ced0be90c.jpg'],0.0,0
341,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/73981773-5fae-4df4-b593-6280c9ea82de.jpg'],0.0,0
342,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/2f1be789-d353-46b1-abfd-b380b08c7ed0.jpg'],0.0,0
343,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/bfad6735-4d72-47ab-840f-6e8ea1b46ee3.jpg'],0.0,0
344,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/5e32249a-c286-4132-949b-109c5e1878c8.jpg'],0.0,0
345,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9349b017-e26a-4690-9ecb-1fa6d2185d41.jpg'],0.0,0
346,Jar Candle,230,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/7d65d163-3713-483e-8441-6c12d1225292.jpg'],0.0,0
347,Jar Candle,240,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/88045047-d59d-4d4e-81b8-9c4c9f9c9e19.jpg'],0.0,0
348,Jar Candle,190,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/a70d3879-7d6a-4b3a-a8df-6660d8542de5.jpg'],0.0,0
349,Jar Candle,160,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/7589240f-10a0-4f9b-a723-2ef541c2ba9f.jpg'],0.0,0
350,Jar Candle,180,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/79dd05f4-ffdb-4130-a6e8-b3a598738256.jpg'],0.0,0
351,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/2ce76ce0-273a-4bb1-afdc-49cb57640500.jpg'],0.0,0
352,Jar Candle,260,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/c822ef47-cc71-4235-9570-4f69cf6b2044.jpg'],0.0,0
353,Jar Candle,280,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/abac6068-66a4-4169-82fc-54acd2865b3a.jpg'],0.0,0
354,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/82d7f378-e737-43cf-9b2a-9846b71dfcc7.jpg'],0.0,0
355,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/4a92c9b6-56df-45c2-b785-71483b473a58.jpg'],0.0,0
356,Jar Candle,300,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/c6791a5f-6d72-4974-81e0-ac40ae4192e5.jpg'],0.0,0
357,Jar Candle,170,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/88d61240-9766-420a-818c-811c8656322d.jpg'],0.0,0
358,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/40b41848-d9cb-4a28-9e29-842ddaddfd7e.jpg'],0.0,0
359,Jar Candle,170,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/0e56f555-b6f9-490a-8e78-e39b76096e81.jpg'],0.0,0
360,Jar Candle,300,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/8d0e944f-84a7-4f79-9757-05fb9bdd0ddc.jpg'],0.0,0
361,Jar Candle,260,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/462da70b-2758-4d95-b8e4-c23229287d27.jpg'],0.0,0
362,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/c5c536d3-5df2-4030-bb86-f0603977de94.jpg'],0.0,0
363,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/e0886e0e-9745-4dd4-84e9-0efa241e6ce0.jpg'],0.0,0
364,Jar Candle,300,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/84962e14-9e55-422f-802d-d8f40d810dea.jpg'],0.0,0
365,Jar Candle,240,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/86bd341e-7034-4aca-ab60-88e8b7c24b1e.jpg'],0.0,0
366,Jar Candle,350,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/753a1b7a-bac3-4dba-8b83-25e80511ba22.jpg'],0.0,0
367,Jar Candle,300,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/ec45c2df-ff5f-45fc-8c26-e4d88343ed33.jpg'],0.0,0
368,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/1a5cea0f-95a3-4538-9b11-cf700230e64a.jpg'],0.0,0
369,Jar Candle,230,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/9a72fb9e-ef80-4421-97fd-31ecbd7ec657.jpg'],0.0,0
370,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/f0c7a086-dce1-46e9-a083-a0870af88378.jpg'],0.0,0
371,Jar Candle,270,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/81d806d7-3425-419e-8870-e64bc0a75abd.jpg'],0.0,0
372,Jar Candle,250,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/99038021-2a67-4426-b721-f4511b9c8d9f.jpg'],0.0,0
373,Jar Candle,230,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/b505bce1-1488-4418-b28e-26ec09ed1d0d.jpg'],0.0,0
374,Jar Candle,200,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/2cd631bf-6300-473e-a952-95b0997c17d1.jpg'],0.0,0
375,Jar Candle,150,"A classic glass jar candle — clean, elegant, and perfect for everyday coziness with your favorite scent.",0,9,Candels,0,['https://shopyapi.runasp.net/images/adb990ff-d93f-4c22-afd5-5b2d0188e5bf.jpg'],0.0,0
376,Rose Candle,150,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/e9e3bed4-08cb-4d9d-9ca5-818ffdc30e2d.jpg'],0.0,0
377,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/216a9526-3d91-425c-9dfb-4e80c4f364ca.jpg'],0.0,0
378,Rose Candle,200,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/972b9f13-3ace-44dd-8467-b84ccb17f5f7.jpg'],0.0,0
379,Rose Candle,150,"A romantic candle crafted in the shape of a blooming rose. Elegant and perfect for cozy, soft-lit moments.",0,9,Candels,0,['https://shopyapi.runasp.net/images/1e684832-1631-41f0-8005-4e1fe342cf82.jpg'],0.0,0
